year,position,is_in_state,jersey,name,id,bio_url,batting_AVG,batting_OBP,batting_SLG,batting_OPS,batting_RBI,pitching_R,pitching_H,pitching_2B,pitching_3B,pitching_HR,pitching_BB,pitching_SO,batting_AB,batting_SB_successful,batting_SB_attempted,batting_SB,pitching_HBP,hometown,state,WAR,pitching_ERA,pitching_WHIP,pitching_WL,pitching_APP_GS,pitching_CG,pitching_SHO,pitching_SV,pitching_IP,pitching_ER,pitching_BAVG,pitching_WP,pitching_BK,pitching_SFA,pitching_SHA
2023,OF,True,15,"Trimble, Justin",5330,https://ucsbgauchos.com/sports/baseball/roster/justin-trimble/5330,0.25,0.455,0.25,0.705,1.0,1,2,0,0,0,2,1,8,0.0,0.0,0-0,1,Arroyo Grande,Calif.,0.0029186666666666658,,,,,,,,,,,,,,
2023,IF,True,16,"Nunez, Corey",5320,https://ucsbgauchos.com/sports/baseball/roster/corey-nunez/5320,0.245,0.303,0.391,0.694,17.0,14,27,6,2,2,8,24,110,1.0,1.0,1-1,1,Torrance,Calif.,0.06388139999999999,,,,,,,,,,,,,,
2023,OF,True,4,"Williams, Josh",5333,https://ucsbgauchos.com/sports/baseball/roster/josh-williams/5333,0.083,0.143,0.083,0.226,2.0,2,1,0,0,0,0,5,12,0.0,0.0,0-0,1,Clovis,Calif.,-0.005167760000000001,,,,,,,,,,,,,,
2023,IF,True,26,"Mosby, Leo",5318,https://ucsbgauchos.com/sports/baseball/roster/leo-mosby/5318,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,8,0.0,0.0,0-0,0,San Diego,Calif.,-0.003072,,,,,,,,,,,,,,
2023,OF,False,3,"Brown, Jessada",5298,https://ucsbgauchos.com/sports/baseball/roster/jessada-brown/5298,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,7,0.0,1.0,0-1,0,Seattle,Wash.,-0.005604666666666667,,,,,,,,,,,,,,
2024,C,True,7,"Parker, Aaron",6715,https://ucsbgauchos.com/sports/baseball/roster/aaron-parker/6715,0.379,0.46,0.632,1.092,51.0,42,72,12,0,12,27,38,190,0.0,0.0,0-0,4,Los Altos,Calif.,1.1072805333333333,,,,,,,,,,,,,,
2024,OF,False,3,"Brown, Jessada",6699,https://ucsbgauchos.com/sports/baseball/roster/jessada-brown/6699,0.35,0.429,0.56,0.989,42.0,42,70,12,0,10,18,58,200,6.0,12.0,6-12,12,Seattle,Wash.,0.11412666666666663,,,,,,,,,,,,,,
2024,C,True,41,"Durfee, Brendan",6739,https://ucsbgauchos.com/sports/baseball/roster/brendan-durfee/6739,0.349,0.455,0.566,1.021,35.0,41,61,11,0,9,22,31,175,2.0,3.0,2-3,12,Monrovia,Calif.,1.0477978333333333,,,,,,,,,,,,,,
2024,OF,True,35,"McCollum, LeTrey",6710,https://ucsbgauchos.com/sports/baseball/roster/letrey-mccollum/6710,0.32,0.4,0.383,0.783,14.0,33,41,8,0,0,15,23,128,10.0,10.0,10-10,2,Murrieta,Calif.,0.046214826666666674,,,,,,,,,,,,,,
2024,IF,True,2,"Oakley, Nick",6714,https://ucsbgauchos.com/sports/baseball/roster/nick-oakley/6714,0.315,0.401,0.479,0.88,49.0,46,69,11,5,5,27,37,219,8.0,9.0,8-9,7,Santa Barbara,Calif.,0.18844073999999997,,,,,,,,,,,,,,
2024,IF,True,12,"Darby, Zander",6702,https://ucsbgauchos.com/sports/baseball/roster/zander-darby/6702,0.275,0.347,0.42,0.767,33.0,37,53,6,2,6,22,40,193,5.0,7.0,5-7,2,Palo Alto,Calif.,0.13461749999999995,,,,,,,,,,,,,,
2024,OF,False,52,"Brethowr, Ivan",6698,https://ucsbgauchos.com/sports/baseball/roster/ivan-brethowr/6698,0.275,0.402,0.566,0.968,39.0,38,52,10,0,15,25,42,189,6.0,7.0,6-7,15,Olathe,Kan.,0.09808595999999997,,,,,,,,,,,,,,
2024,IF,True,5,"Mendez, Jonathan",6730,https://ucsbgauchos.com/sports/baseball/roster/jonathan-mendez/6730,0.272,0.354,0.389,0.743,30.0,32,49,9,0,4,21,35,180,4.0,6.0,4-6,3,Los Angeles,Calif.,0.12350879999999997,,,,,,,,,,,,,,
2024,IF,True,19,"Sebring, Jonah",6717,https://ucsbgauchos.com/sports/baseball/roster/jonah-sebring/6717,0.271,0.337,0.486,0.823,37.0,37,48,13,2,7,11,48,177,9.0,15.0,9-15,8,Valley Center,Calif.,0.12955338,,,,,,,,,,,,,,
2024,OF,True,15,"Trimble, Justin",6719,https://ucsbgauchos.com/sports/baseball/roster/justin-trimble/6719,0.248,0.38,0.461,0.841,50.0,38,51,8,0,12,27,61,206,4.0,6.0,4-6,17,Arroyo Grande,Calif.,0.07922210666666665,,,,,,,,,,,,,,
2024,OF,False,1,"Calvin, Reiss",6721,https://ucsbgauchos.com/sports/baseball/roster/reiss-calvin/6721,0.214,0.409,0.33,0.739,15.0,27,24,7,0,2,26,37,112,9.0,12.0,9-12,11,Woodbury,Minn.,0.03756853333333332,,,,,,,,,,,,,,
2024,C,True,27,"Putnam, Nick",6716,https://ucsbgauchos.com/sports/baseball/roster/nick-putnam/6716,0.286,0.545,0.714,1.259,3.0,4,2,0,0,1,3,4,7,0.0,0.0,0-0,1,Danville,Calif.,0.5241051533333333,,,,,,,,,,,,,,
2024,IF,True,16,"Nunez, Corey",6713,https://ucsbgauchos.com/sports/baseball/roster/corey-nunez/6713,0.194,0.306,0.29,0.596,10.0,8,6,0,0,1,5,4,31,1.0,1.0,1-1,0,Torrance,Calif.,0.015568199999999996,,,,,,,,,,,,,,
2024,OF,False,40,"DeAngelis, Rex",6723,https://ucsbgauchos.com/sports/baseball/roster/rex-deangelis/6723,0.0,0.214,0.0,0.214,0.0,2,0,0,0,0,2,7,11,1.0,1.0,1-1,1,Canby,Ore.,-0.003863933333333333,,,,,,,,,,,,,,
2024,P,True,36,"Barrett, Hudson",6695,https://ucsbgauchos.com/sports/baseball/roster/hudson-barrett/6695,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0.0,0.0,0-0,0,Bakersfield,Calif.,0.0,,,,,,,,,,,,,,
2024,IF,True,9,"Chang, Skyler",6701,https://ucsbgauchos.com/sports/baseball/roster/skyler-chang/6701,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,1,1,0.0,0.0,0-0,0,Pacific Palisades,Calif.,-0.000384,,,,,,,,,,,,,,
2024,P,True,17,"Gallagher, Ryan",6705,https://ucsbgauchos.com/sports/baseball/roster/ryan-gallagher/6705,,,,,,26,50,10,0,3,25,96,310,,,,6,Granite Bay,Calif.,1.7602222222222221,2.22,0.84,10-1,14-14,1,1-1,0.0,89.0,22,0.161,8.0,0.0,3.0,7.0
2024,P,True,25,"Bremner, Tyler",6697,https://ucsbgauchos.com/sports/baseball/roster/tyler-bremner/6697,,,,,,27,57,10,0,6,21,104,313,,,,3,San Diego,Calif.,1.4308,2.54,0.88,11-1,19-9,1,0-1,0.0,88.2,25,0.182,6.0,1.0,2.0,5.0
2024,P,True,20,"Gutierrez, Mike",6706,https://ucsbgauchos.com/sports/baseball/roster/mike-gutierrez/6706,,,,,,36,70,14,0,7,34,86,332,,,,10,Jurupa Valley,Calif.,0.821822222222222,3.18,1.15,10-0,16-16,0,0-0,0.0,90.2,32,0.211,4.0,4.0,1.0,7.0
2024,P,True,34,"Ager, Matt",6694,https://ucsbgauchos.com/sports/baseball/roster/matt-ager/6694,,,,,,34,59,13,0,4,28,59,245,,,,7,Pleasanton,Calif.,-0.013822222222221927,4.02,1.39,3-4,24-9,0,0-0,11.0,62.2,28,0.241,8.0,0.0,3.0,1.0
2024,P,True,23,"Storjohann, Peter",6734,https://ucsbgauchos.com/sports/baseball/roster/peter-storjohann/6734,,,,,,1,2,0,0,0,0,2,10,,,,0,Danville,Calif.,0.09333333333333334,0.0,0.86,0-0,2-0,0,0-0,0.0,2.1,0,0.2,0.0,0.0,0.0,0.0
2024,P,True,18,"Huddlestun, Brady",6708,https://ucsbgauchos.com/sports/baseball/roster/brady-huddlestun/6708,,,,,,2,10,1,1,0,1,8,30,,,,1,Folsom,Calif.,0.12227777777777775,2.45,1.5,0-0,7-0,0,0-0,0.0,7.1,2,0.333,1.0,0.0,0.0,1.0
2024,P,True,31,"Tryba, Cole",6738,https://ucsbgauchos.com/sports/baseball/roster/cole-tryba/6738,,,,,,25,42,8,0,1,14,65,175,,,,11,Long Beach,Calif.,0.18799999999999994,3.64,1.19,3-2,27-1,0,0-2,3.0,47.0,19,0.24,3.0,0.0,3.0,3.0
2024,P,True,28,"Flora, Jackson",6740,https://ucsbgauchos.com/sports/baseball/roster/jackson-flora/6740,,,,,,24,43,8,2,6,25,40,170,,,,5,Pleasanton,Calif.,0.08877777777777775,3.83,1.45,3-2,23-4,0,0-1,5.0,47.0,20,0.253,2.0,0.0,3.0,2.0
2024,P,False,32,"Proskey, Calvin",6733,https://ucsbgauchos.com/sports/baseball/roster/calvin-proskey/6733,,,,,,7,10,1,0,0,11,6,35,,,,2,Oak Park,Ill.,-0.23566666666666664,6.1,2.03,1-0,8-0,0,0-1,0.0,10.1,7,0.286,1.0,0.0,1.0,0.0
2024,P,True,48,"Moring, Reed",6711,https://ucsbgauchos.com/sports/baseball/roster/reed-moring/6711,,,,,,25,42,7,1,4,20,31,126,,,,6,Aptos,Calif.,-0.9431333333333335,6.82,2.04,1-3,16-3,0,0-1,0.0,30.1,23,0.333,2.0,0.0,3.0,1.0
2024,P,True,36,"Barrett, Hudson",6695,https://ucsbgauchos.com/sports/baseball/roster/hudson-barrett/6695,,,,,,2,0,0,0,0,6,3,7,,,,0,Bakersfield,Calif.,-0.08656666666666667,7.71,2.57,0-1,2-0,0,0-1,0.0,2.1,2,0.0,0.0,0.0,0.0,1.0
2024,P,True,22,"Camarillo, Frank",6700,https://ucsbgauchos.com/sports/baseball/roster/frank-camarillo/6700,,,,,,18,27,6,1,6,12,18,82,,,,1,Moreno Valley,Calif.,-0.8866333333333334,7.97,1.92,2-0,13-1,0,0-1,0.0,20.1,18,0.329,5.0,0.0,2.0,1.0
2024,P,True,44,"Hattenbach, Hayden",6707,https://ucsbgauchos.com/sports/baseball/roster/hayden-hattenbach/6707,,,,,,3,5,1,1,0,3,4,13,,,,0,San Rafael,Calif.,-0.1412222222222222,8.1,2.4,0-0,4-0,0,0-0,0.0,3.1,3,0.385,2.0,0.0,2.0,0.0
2024,P,False,30,"Decooman, Jed",6703,https://ucsbgauchos.com/sports/baseball/roster/jed-decooman/6703,,,,,,1,2,1,0,0,0,1,4,,,,0,Vancouver,B.C.,-0.05555555555555556,9.0,2.0,0-0,1-0,0,0-0,0.0,1.0,1,0.5,0.0,0.0,0.0,0.0
2024,P,True,45,"Krodel, AJ",6727,https://ucsbgauchos.com/sports/baseball/roster/aj-krodel/6727,,,,,,5,2,0,0,0,3,4,13,,,,1,Villa Park,Calif.,-0.20693333333333336,9.82,1.36,0-0,3-1,0,0-1,0.0,3.2,4,0.154,0.0,0.0,1.0,0.0
2024,P,True,24,"Troye, Ryan",6737,https://ucsbgauchos.com/sports/baseball/roster/ryan-troye/6737,,,,,,9,4,1,0,0,10,8,24,,,,3,Brentwood,Calif.,-0.5561666666666667,11.05,1.91,0-0,8-0,0,0-0,0.0,7.1,9,0.167,8.0,0.0,0.0,1.0
2024,P,True,39,"Peterson, Nic",6732,https://ucsbgauchos.com/sports/baseball/roster/nic-peterson/6732,,,,,,4,7,1,0,0,0,3,15,,,,0,Tustin,Calif.,-0.23222222222222225,13.5,2.63,0-0,2-0,0,0-0,0.0,2.2,4,0.467,0.0,0.0,0.0,0.0
2024,OF,True,35,"McCollum, LeTrey",6710,https://ucsbgauchos.com/sports/baseball/roster/letrey-mccollum/6710,0.396,0.458,0.434,0.892,5.0,14,21,2,0,0,6,6,53,4.0,4.0,4-4,0,Murrieta,Calif.,0.02786174666666666,,,,,,,,,,,,,,
2024,C,True,41,"Durfee, Brendan",6739,https://ucsbgauchos.com/sports/baseball/roster/brendan-durfee/6739,0.381,0.453,0.607,1.06,17.0,21,32,7,0,4,8,20,84,1.0,2.0,1-2,3,Monrovia,Calif.,0.76548312,,,,,,,,,,,,,,
2024,C,True,7,"Parker, Aaron",6715,https://ucsbgauchos.com/sports/baseball/roster/aaron-parker/6715,0.35,0.443,0.607,1.05,31.0,27,41,6,0,8,19,24,117,0.0,0.0,0-0,2,Los Altos,Calif.,0.8673230599999999,,,,,,,,,,,,,,
2024,OF,False,3,"Brown, Jessada",6699,https://ucsbgauchos.com/sports/baseball/roster/jessada-brown/6699,0.327,0.405,0.518,0.923,22.0,25,36,9,0,4,10,31,110,3.0,5.0,3-5,5,Seattle,Wash.,0.05334486666666667,,,,,,,,,,,,,,
2024,OF,False,52,"Brethowr, Ivan",6698,https://ucsbgauchos.com/sports/baseball/roster/ivan-brethowr/6698,0.321,0.438,0.679,1.117,26.0,24,34,5,0,11,14,24,106,0.0,1.0,0-1,8,Olathe,Kan.,0.07308629333333332,,,,,,,,,,,,,,
2024,IF,True,19,"Sebring, Jonah",6717,https://ucsbgauchos.com/sports/baseball/roster/jonah-sebring/6717,0.309,0.38,0.543,0.923,24.0,23,29,9,2,3,6,22,94,6.0,9.0,6-9,6,Valley Center,Calif.,0.08179128000000001,,,,,,,,,,,,,,
2024,IF,True,2,"Oakley, Nick",6714,https://ucsbgauchos.com/sports/baseball/roster/nick-oakley/6714,0.306,0.37,0.455,0.825,25.0,27,37,5,2,3,11,17,121,6.0,6.0,6-6,2,Santa Barbara,Calif.,0.09379919999999999,,,,,,,,,,,,,,
2024,IF,True,12,"Darby, Zander",6702,https://ucsbgauchos.com/sports/baseball/roster/zander-darby/6702,0.286,0.371,0.367,0.738,14.0,19,28,3,1,1,14,17,98,2.0,2.0,2-2,1,Palo Alto,Calif.,0.06893123999999999,,,,,,,,,,,,,,
2024,IF,True,5,"Mendez, Jonathan",6730,https://ucsbgauchos.com/sports/baseball/roster/jonathan-mendez/6730,0.245,0.325,0.373,0.698,23.0,18,27,5,0,3,11,16,110,2.0,3.0,2-3,3,Los Angeles,Calif.,0.06730019999999999,,,,,,,,,,,,,,
2024,OF,True,15,"Trimble, Justin",6719,https://ucsbgauchos.com/sports/baseball/roster/justin-trimble/6719,0.232,0.333,0.482,0.815,29.0,19,26,4,0,8,7,31,112,2.0,3.0,2-3,10,Arroyo Grande,Calif.,0.033993493333333326,,,,,,,,,,,,,,
2024,OF,False,1,"Calvin, Reiss",6721,https://ucsbgauchos.com/sports/baseball/roster/reiss-calvin/6721,0.211,0.333,0.289,0.622,2.0,9,8,3,0,0,4,12,38,2.0,2.0,2-2,3,Woodbury,Minn.,0.005372946666666667,,,,,,,,,,,,,,
2024,OF,False,40,"DeAngelis, Rex",6723,https://ucsbgauchos.com/sports/baseball/roster/rex-deangelis/6723,0.0,0.333,0.0,0.333,0.0,1,0,0,0,0,1,2,4,0.0,0.0,0-0,1,Canby,Ore.,-0.0004054666666666668,,,,,,,,,,,,,,
2024,C,True,27,"Putnam, Nick",6716,https://ucsbgauchos.com/sports/baseball/roster/nick-putnam/6716,0.0,0.5,0.0,0.5,1.0,1,0,0,0,0,1,0,1,0.0,0.0,0-0,0,Danville,Calif.,0.5027493333333334,,,,,,,,,,,,,,
2025,OF,True,35,"McCollum, LeTrey",7297,https://ucsbgauchos.com/sports/baseball/roster/letrey-mccollum/7297,0.36,0.447,0.525,0.972,25.0,26,50,8,3,3,14,19,139,13.0,16.0,13-16,8,Murrieta,Calif.,0.08048563333333333,,,,,,,,,,,,,,
2025,IF,True,31,"Esquer, Xavier",7317,https://ucsbgauchos.com/sports/baseball/roster/xavier-esquer/7317,0.313,0.387,0.513,0.9,31.0,35,47,12,0,6,5,25,150,6.0,8.0,6-8,15,Palo Alto,Calif.,0.128943,,,,,,,,,,,,,,
2025,IF,True,5,"Mendez, Jonathan",7298,https://ucsbgauchos.com/sports/baseball/roster/jonathan-mendez/7298,0.293,0.344,0.54,0.884,28.0,27,44,12,2,7,9,34,150,1.0,1.0,1-1,3,Los Angeles,Calif.,0.11879999999999998,,,,,,,,,,,,,,
2025,C,True,12,"Vargas, Nate",7334,https://ucsbgauchos.com/sports/baseball/roster/nate-vargas/7334,0.279,0.353,0.471,0.824,22.0,19,38,11,0,5,14,34,136,0.0,0.0,0-0,3,Rocklin,Calif.,0.8857331733333333,,,,,,,,,,,,,,
2025,IF,True,15,"Kosciusko, Cole",7330,https://ucsbgauchos.com/sports/baseball/roster/cole-kosciusko/7330,0.27,0.374,0.434,0.808,21.0,21,33,6,1,4,13,29,122,7.0,7.0,7-7,9,Castro Valley,Calif.,0.09344711999999998,,,,,,,,,,,,,,
2025,IF,True,29,"Holman, Jack",7324,https://ucsbgauchos.com/sports/baseball/roster/jack-holman/7324,0.257,0.39,0.505,0.895,18.0,24,26,5,1,6,19,14,101,4.0,5.0,4-5,3,Wrightwood,Calif.,0.0867792,,,,,,,,,,,,,,
2025,C,True,38,"Zakhar, Jimmy",7336,https://ucsbgauchos.com/sports/baseball/roster/jimmy-zakhar/7336,1.0,1.0,1.0,2.0,0.0,1,1,0,0,0,0,0,1,0.0,0.0,0-0,0,Trabuco Canyon,Calif.,0.5046393333333333,,,,,,,,,,,,,,
2025,IF,True,41,"Kim, Isaac",7329,https://ucsbgauchos.com/sports/baseball/roster/isaac-kim/7329,0.345,0.381,0.534,0.915,17.0,13,20,2,0,3,2,13,58,0.0,0.0,0-0,2,Valencia,Calif.,0.050150280000000005,,,,,,,,,,,,,,
2025,OF,True,3,"Kelly, Rowan",7328,https://ucsbgauchos.com/sports/baseball/roster/rowan-kelly/7328,0.333,0.395,0.385,0.78,6.0,9,13,2,0,0,3,8,39,3.0,3.0,3-3,1,Menlo Park,Calif.,0.013737099999999999,,,,,,,,,,,,,,
2025,OF,True,10,"Barrett, Liam",7313,https://ucsbgauchos.com/sports/baseball/roster/liam-barrett/7313,0.276,0.323,0.414,0.737,2.0,4,8,1,0,1,2,5,29,0.0,0.0,0-0,0,Mountain View,Calif.,0.006536406666666668,,,,,,,,,,,,,,
2025,C,True,37,"Fernandez, Ian",7320,https://ucsbgauchos.com/sports/baseball/roster/ian-fernandez/7320,0.245,0.333,0.472,0.805,8.0,6,13,6,0,2,6,25,53,0.0,0.0,0-0,1,Napa,Calif.,0.6481410066666666,,,,,,,,,,,,,,
2025,OF,False,1,"Calvin, Reiss",7289,https://ucsbgauchos.com/sports/baseball/roster/reiss-calvin/7289,0.224,0.358,0.328,0.686,6.0,18,15,4,0,1,8,17,67,2.0,3.0,2-3,6,Woodbury,Minn.,0.015185773333333336,,,,,,,,,,,,,,
2025,IF,True,16,"Nunez, Corey",7300,https://ucsbgauchos.com/sports/baseball/roster/corey-nunez/7300,0.213,0.322,0.253,0.575,5.0,9,16,3,0,0,7,20,75,1.0,2.0,1-2,6,Torrance,Calif.,0.037853999999999985,,,,,,,,,,,,,,
2025,IF,False,25,"Crain, Jeremiah",7316,https://ucsbgauchos.com/sports/baseball/roster/jeremiah-crain/7316,0.205,0.279,0.359,0.638,8.0,5,8,3,0,1,1,13,39,0.0,0.0,0-0,3,Tacoma,Wash.,0.01963494,,,,,,,,,,,,,,
2025,IF,True,6,"Farley, Nolan",7319,https://ucsbgauchos.com/sports/baseball/roster/nolan-farley/7319,0.185,0.324,0.259,0.583,6.0,6,5,2,0,0,4,10,27,0.0,0.0,0-0,2,Encinitas,Calif.,0.013876920000000001,,,,,,,,,,,,,,
2025,OF,False,40,"DeAngelis, Rex",7293,https://ucsbgauchos.com/sports/baseball/roster/rex-deangelis/7293,0.133,0.409,0.167,0.576,3.0,2,4,1,0,0,7,15,30,1.0,3.0,1-3,7,Canby,Ore.,0.0059554,,,,,,,,,,,,,,
2025,IF,False,9,"Meissner, Jack",7331,https://ucsbgauchos.com/sports/baseball/roster/jack-meissner/7331,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,2,0.0,0.0,0-0,0,Phoenix,Ariz.,-0.000768,,,,,,,,,,,,,,
2025,P,False,32,"Proskey, Calvin",7302,https://ucsbgauchos.com/sports/baseball/roster/calvin-proskey/7302,,,,,,17,37,6,1,2,12,56,184,,,,7,Oak Park,Ill.,1.1093333333333333,2.08,0.94,4-3,9-9,0,0-2,0.0,52.0,12,0.201,4.0,0.0,2.0,3.0
2025,P,True,18,"Bremner, Tyler",7288,https://ucsbgauchos.com/sports/baseball/roster/tyler-bremner/7288,,,,,,22,41,7,0,5,10,57,175,,,,5,San Diego,Calif.,-0.010444444444444222,4.02,1.09,3-3,9-9,0,0-0,0.0,47.0,21,0.234,4.0,0.0,0.0,3.0
2025,P,True,2,"Flora, Jackson",7294,https://ucsbgauchos.com/sports/baseball/roster/jackson-flora/7294,,,,,,27,44,5,2,5,12,52,183,,,,6,Pleasanton,Calif.,-0.05344444444444426,4.1,1.16,3-2,9-8,0,0-0,0.0,48.1,22,0.24,5.0,1.0,1.0,3.0
2025,P,True,17,"Timothy, Carson",7307,https://ucsbgauchos.com/sports/baseball/roster/carson-timothy/7307,,,,,,0,0,0,0,0,0,2,4,,,,0,Woodland,Calif.,0.04888888888888889,0.0,0.0,0-0,2-0,0,0-0,0.0,1.1,0,0.0,0.0,0.0,0.0,0.0
2025,P,True,34,"Gonzalez, Stunner",7322,https://ucsbgauchos.com/sports/baseball/roster/stunner-gonzalez/7322,,,,,,0,0,0,0,0,0,2,6,,,,1,Carlsbad,Calif.,0.08888888888888888,0.0,0.0,0-0,2-0,0,0-0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0
2025,P,True,46,"Jackson, Donovann",7327,https://ucsbgauchos.com/sports/baseball/roster/donovann-jackson/7327,,,,,,6,20,3,0,1,12,35,113,,,,5,Glendora,Calif.,0.8753111111111112,1.62,0.96,4-0,14-0,0,0-1,2.0,33.1,6,0.177,1.0,0.0,0.0,1.0
2025,P,True,20,"Aceves, Nathan",7311,https://ucsbgauchos.com/sports/baseball/roster/nathan-aceves/7311,,,,,,6,21,7,1,1,10,31,92,,,,4,Huntington Beach,Calif.,0.6191333333333333,1.78,1.22,3-1,11-4,0,0-0,2.0,25.1,5,0.228,2.0,0.0,1.0,1.0
2025,P,True,48,"Moring, Reed",7299,https://ucsbgauchos.com/sports/baseball/roster/reed-moring/7299,,,,,,4,5,3,0,0,5,15,33,,,,0,Aptos,Calif.,0.20930000000000004,1.93,1.07,1-1,2-2,0,0-0,0.0,9.1,2,0.152,3.0,0.0,0.0,1.0
2025,P,True,28,"Olivas, Raymond",7332,https://ucsbgauchos.com/sports/baseball/roster/raymond-olivas/7332,,,,,,6,9,1,1,1,2,19,51,,,,4,Stockton,Calif.,0.2666666666666667,2.4,0.73,1-0,10-0,0,0-0,0.0,15.0,4,0.176,0.0,0.0,0.0,2.0
2025,P,True,22,"Camarillo, Frank",7290,https://ucsbgauchos.com/sports/baseball/roster/frank-camarillo/7290,,,,,,5,7,1,0,0,4,6,21,,,,1,Moreno Valley,Calif.,0.035133333333333336,3.38,2.06,0-0,3-2,0,0-0,0.0,5.1,2,0.333,0.0,0.0,0.0,0.0
2025,P,True,7,"Tryba, Cole",7309,https://ucsbgauchos.com/sports/baseball/roster/cole-tryba/7309,,,,,,9,15,3,0,1,9,22,49,,,,5,Long Beach,Calif.,0.0036999999999999763,3.97,2.12,0-0,10-0,0,0-1,2.0,11.1,5,0.306,0.0,0.0,0.0,0.0
2025,P,True,24,"Froling, Van",7321,https://ucsbgauchos.com/sports/baseball/roster/van-froling/7321,,,,,,7,7,1,0,2,4,13,39,,,,2,Sacramento,Calif.,-0.03927777777777774,4.35,1.06,1-0,7-0,0,0-0,0.0,10.1,5,0.179,1.0,0.0,1.0,2.0
2025,P,True,43,"Hoover, Chase",7325,https://ucsbgauchos.com/sports/baseball/roster/chase-hoover/7325,,,,,,9,14,5,0,0,9,20,55,,,,0,Santa Barbara,Calif.,-0.2147555555555556,5.28,1.5,2-0,8-0,0,0-0,2.0,15.1,9,0.255,1.0,1.0,1.0,1.0
2025,P,True,19,"Peterson, Nic",7301,https://ucsbgauchos.com/sports/baseball/roster/nic-peterson/7301,,,,,,9,16,2,0,1,4,11,52,,,,5,Tustin,Calif.,-0.22244444444444444,5.54,1.54,1-0,11-0,0,0-0,0.0,13.0,8,0.308,0.0,0.0,0.0,2.0
